name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
richmond,2021-01-14,55.4,32,40.6,55.4,28.6,39.6,27.9,64.1,0,0,0,,0,0,,7.1,285,1011,34.6,9.7,97.2,8.5,5,,2021-01-14T07:23:39,2021-01-14T17:14:33,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-15,54.2,29.4,41.9,54.2,23.5,40.2,35.5,80,0.142,100,20.83,rain,0,0,21.9,12.3,148,1009,53.9,8.1,86.5,7.4,5,,2021-01-15T07:23:20,2021-01-15T17:15:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-16,45.3,34.1,39.4,43.3,26.7,34.7,35.5,86.1,0.02,100,16.67,rain,0,0,35.6,13.7,268.8,1003.3,78.7,8.3,40.8,3.4,2,,2021-01-16T07:22:59,2021-01-16T17:16:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-17,48.7,30.3,39.8,44.2,22.1,34.1,27.1,61.6,0,0,0,,0,0,20.8,13.9,238.1,1010,43.2,9.9,100.3,8.7,5,,2021-01-17T07:22:36,2021-01-17T17:17:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72050100155,KRIC,KFCI,72401493714,72401013740,F0267,72049800153,KW96,KOFP,72308493775,72028503734"
richmond,2021-01-18,46.8,31.4,39.6,41.3,26.8,34.8,25.7,59.2,0,0,0,,0,0,28.2,19.7,263.5,1013.4,79.3,9.9,75.5,6.6,5,,2021-01-18T07:22:11,2021-01-18T17:18:44,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-19,55.7,27.9,40.2,55.7,21.8,37.3,25.5,58.1,0,0,0,,0,0,26.9,18.5,251.9,1022.2,29.2,9.9,105.5,9.1,5,,2021-01-19T07:21:44,2021-01-19T17:19:49,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-20,49.6,27.9,39.4,44.1,27.9,35.8,22.2,54.4,0,0,0,,0,0,32.5,20.5,302,1018.3,29.1,9.9,105.6,9.1,6,,2021-01-20T07:21:15,2021-01-20T17:20:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2021-01-21,56.8,25.8,41.2,56.8,22,39.1,26.4,58.3,0,0,0,,0,0,21.5,14.9,251.9,1011.1,41.5,9.9,91,7.8,6,,2021-01-21T07:20:44,2021-01-21T17:21:58,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-22,54.7,34.1,44.3,54.7,31.9,41.2,25,48.6,0,0,0,,0,0,24.4,17.4,265.8,1011.2,16.5,9.9,93.3,8,5,,2021-01-22T07:20:11,2021-01-22T17:23:04,0.3,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-23,39.4,25.3,31.7,32.5,20.2,26.9,14.8,52.3,0,0,0,,0,0,26.8,15.1,345.2,1022.4,4.3,9.9,114.7,9.8,6,,2021-01-23T07:19:37,2021-01-23T17:24:10,0.34,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2021-01-24,41.4,20.4,31.3,39,19.3,29,15,52.8,0.008,100,4.17,"rain,snow",0,0,,5.7,329.9,1025.8,49.3,9.9,106.1,9.1,6,,2021-01-24T07:19:00,2021-01-24T17:25:16,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-25,43.8,34.6,38.1,41.8,29.9,35.5,31,76.5,0.521,100,33.33,rain,0,0,,7.5,79.1,1018.6,99.7,8.3,30.7,2.7,2,,2021-01-25T07:18:22,2021-01-25T17:26:22,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-26,43.6,35.6,39.1,41.8,29.3,35.2,37.5,93.7,0.363,100,37.5,rain,0,0,,8.5,355.8,1013,100,6.5,29.9,2.4,1,,2021-01-26T07:17:42,2021-01-26T17:27:28,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-27,46.9,38,42.2,46.1,31.8,38.7,35.4,77.9,0,0,0,,0,0,17.2,10,13.6,1017.7,93.1,7.5,55.4,4.9,3,,2021-01-27T07:17:00,2021-01-27T17:28:35,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-28,38.7,28.1,33.8,30,19,24.5,18.1,54.9,0.012,100,8.33,"rain,snow",0,0,37.2,21.8,342.1,1022.3,47.9,8.9,107.5,9.1,6,,2021-01-28T07:16:16,2021-01-28T17:29:41,0.5,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-29,34.9,21.2,27.9,26.2,13.1,20.4,9.4,46.4,0.002,100,8.33,snow,0,0,22.2,13.9,324.5,1027.1,11,9.9,120.7,10.3,6,,2021-01-29T07:15:31,2021-01-29T17:30:48,0.53,Snow,Clear conditions throughout the day with morning snow.,rain,"KRIC,KFCI,72401013740,72049800153,F0267,KW96,KOFP,72308493775"
richmond,2021-01-30,38.7,17.6,28.6,38.7,17.6,26.4,12.6,53.4,0.004,100,16.67,snow,0.2,0,17.2,10.9,344.2,1028.3,26.5,9.9,113.3,9.9,6,,2021-01-30T07:14:44,2021-01-30T17:31:55,0.57,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-01-31,33.1,29.7,32,32.1,22.8,26.2,28,86.4,0.593,100,58.33,"rain,snow",0.2,0.2,,11.5,46.6,1019.6,99,5.3,9.3,0.9,1,,2021-01-31T07:13:55,2021-01-31T17:33:02,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-02-01,33,29.8,31.9,24.9,19.3,22.6,29.8,91.8,0,0,0,,0,0.3,27.7,15.4,338.2,1007.4,100,5.6,22.6,1.9,1,,2021-02-01T07:13:04,2021-02-01T17:34:09,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-02-02,39.9,32.6,35.6,31.7,23.7,27.3,27.8,74.3,0.018,100,12.5,"rain,snow",0,0.2,35,18.5,321.7,1003.1,99.9,8.3,67.8,5.9,3,,2021-02-02T07:12:12,2021-02-02T17:35:15,0.68,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"KRIC,KFCI,72401493714,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2021-02-03,48.7,32.2,38.8,42.4,25.2,32.3,17.7,44.6,0,0,0,,0,0,31,17.4,305.5,1006.9,62.8,9.8,125.1,10.8,6,,2021-02-03T07:11:19,2021-02-03T17:36:22,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-02-04,52.8,25.3,39.5,52.8,21.3,36.7,13.9,38.1,0,0,0,,0,0,,11,250.8,1015.6,28.7,9.9,157.2,13.6,6,,2021-02-04T07:10:24,2021-02-04T17:37:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-05,52.1,38.8,45.7,52.1,32.9,41.3,31.7,60.4,0.086,100,20.83,rain,0,0,20.8,13.5,215.5,1008.5,72,9.7,89.2,7.7,4,,2021-02-05T07:09:27,2021-02-05T17:38:35,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72050100155,KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775,72028503734"
richmond,2021-02-06,55.4,32.3,44.1,55.4,30.3,41.7,22.6,44.6,0,0,0,,0,0,23,13.8,234,1018.8,40.4,9.9,160.3,13.7,6,,2021-02-06T07:08:29,2021-02-06T17:39:42,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-07,45.9,33,37.9,42.4,24.9,32.9,33.6,85.4,0.565,100,50,"rain,snow",0,0,26.3,14.3,358.5,1015.2,91.5,8.1,56.9,5.1,4,,2021-02-07T07:07:29,2021-02-07T17:40:48,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-08,43.8,25.5,33.9,39.3,23.7,30.8,21.2,60.7,0,0,0,,0,0,,9.2,101.1,1028.6,29.6,9.9,157.8,13.5,6,,2021-02-08T07:06:28,2021-02-08T17:41:54,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-09,57.5,29.9,41.8,57.5,29.7,40.1,36.6,82.3,0.163,100,20.83,"rain,snow",0,0,,10.3,28.9,1022.6,72.9,8.8,113.9,9.9,6,,2021-02-09T07:05:26,2021-02-09T17:42:59,0.93,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-10,42.9,34.5,39.6,41.1,31.4,36.4,30.4,69.6,0,0,0,,0,0,,7.8,76.6,1026.1,75.6,9.8,67.8,5.6,4,,2021-02-10T07:04:22,2021-02-10T17:44:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-11,38.6,31.8,36.2,35.8,23.6,30.6,33.9,91.5,0.408,100,54.17,"rain,snow",0.2,0.1,,9.9,33.9,1022.5,100,5.7,19.5,1.6,1,,2021-02-11T07:03:17,2021-02-11T17:45:10,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KRIC,KFCI,F2053,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-02-12,30.8,28.9,29.5,23.7,19.8,22,27.6,92.4,0.282,100,33.33,"rain,snow",0.1,0.3,,11.2,25.2,1025.3,100,3.7,23.9,2,1,,2021-02-12T07:02:11,2021-02-12T17:46:15,0.03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-13,32.1,28.9,30.7,25.8,20.3,22.7,28.8,92.6,0.338,100,66.67,"rain,snow",0,0.2,20.8,11.4,13.2,1022.1,100,4.7,29.6,2.6,1,,2021-02-13T07:01:03,2021-02-13T17:47:20,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72050100155,KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775,72028503734"
richmond,2021-02-14,34,29.6,31.9,28,20.4,24.9,30.3,93.7,0.229,100,29.17,"rain,snow",0,0.1,,11.6,9.4,1022.6,99.9,2.9,47.3,4,2,,2021-02-14T06:59:54,2021-02-14T17:48:24,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72050100155,KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775,72028503734"
richmond,2021-02-15,38,34,36,38,27,31.2,33.4,90.1,0.01,100,4.17,rain,0,0,,8.5,18,1019.6,100,3.2,40.2,3.5,2,,2021-02-15T06:58:44,2021-02-15T17:49:29,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775,72028503734"
richmond,2021-02-16,52.6,35.3,42.5,52.6,28.6,38.3,36.4,80.4,0.621,100,25,rain,0,0,31.1,17.6,255.6,1009.6,81.5,7.8,67.2,5.7,3,,2021-02-16T06:57:33,2021-02-16T17:50:32,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KPTB,KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-17,40.6,26.1,32.4,35.9,16.8,25.8,16.7,52.5,0,0,0,,0,0,17.2,10.4,27.5,1028,41.3,9.9,176.9,15.1,7,,2021-02-17T06:56:21,2021-02-17T17:51:36,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-18,33,29.8,31.5,28.6,20.2,24.4,28.1,88,0.513,100,58.33,"rain,snow",0,0,17.2,11.9,21.9,1025.1,100,5.2,20.2,1.7,1,,2021-02-18T06:55:07,2021-02-18T17:52:39,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-19,37.3,29.8,32.7,35.2,21.1,26.7,30.4,91.2,0.219,100,37.5,"rain,snow",0,0,,10.1,355.1,1019.9,83.3,7.1,55.6,4.8,3,,2021-02-19T06:53:53,2021-02-19T17:53:42,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-20,38.3,24.5,31.2,29.8,17.4,24.5,17,57.8,0.001,100,4.17,snow,0,0,25.8,19,318.7,1026,24.2,9.9,172.9,15.1,6,,2021-02-20T06:52:38,2021-02-20T17:54:45,0.29,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"72050100155,KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775,72028503734"
richmond,2021-02-21,39.1,19.2,30.3,38.6,17.9,27.6,14.3,53.4,0.003,100,12.5,snow,0,0,,8.9,74.9,1035.1,26,9.9,183.8,15.9,7,,2021-02-21T06:51:21,2021-02-21T17:55:47,0.32,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-22,44.7,29.7,36.5,39.8,22.2,30.6,31.3,81.8,0.293,100,29.17,rain,0,0,31.1,18.2,207.9,1018.8,63.9,9.1,27.9,2.4,1,,2021-02-22T06:50:04,2021-02-22T17:56:49,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-23,62.9,35.1,46.9,62.9,29.9,44.8,32,61.6,0,0,0,,0,0,29.9,19.6,254.8,1011.5,12.6,9.8,194,16.7,7,,2021-02-23T06:48:45,2021-02-23T17:57:51,0.38,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-24,68,30.7,49.3,68,30.7,48.9,30,52.9,0,0,0,,0,0,23.8,15.2,202.3,1017.1,10.9,9.9,189.4,16.6,7,,2021-02-24T06:47:26,2021-02-24T17:58:52,0.42,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-25,58.9,38.3,51.3,58.9,38.3,50.1,28.4,43.6,0,0,0,,0,0,21.9,14.3,355.2,1020.6,6.5,9.9,203.3,17.5,7,,2021-02-25T06:46:06,2021-02-25T17:59:53,0.45,Clear,Clear conditions throughout the day.,clear-day,"KPTB,KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-26,46.9,32.5,40.3,43.4,32.5,37.2,29.1,66.3,0.212,100,25,rain,0,0,16.1,10.7,72,1028.9,85,9.3,33,2.9,2,,2021-02-26T06:44:45,2021-02-26T18:00:54,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-27,52.7,39.6,45,52.7,34.8,42.3,42.2,90.2,0.309,100,50,rain,0,0,17.5,11.1,266.6,1022.3,96.9,8.5,61,5.2,3,,2021-02-27T06:43:24,2021-02-27T18:01:54,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-02-28,50.9,47.7,49.4,50.9,44,48.6,47.8,94.4,0.276,100,41.67,rain,0,0,,8.5,92.4,1020.2,100,4.7,26.3,2.3,1,,2021-02-28T06:42:01,2021-02-28T18:02:54,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-01,58.9,45.4,52.9,58.9,40.4,52.1,46.4,81.1,0.275,100,37.5,rain,0,0,28.8,12.6,278.9,1011,85,6.8,35.9,3.1,1,,2021-03-01T06:40:38,2021-03-01T18:03:54,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-02,46.1,31.5,39.3,46.1,26.6,35.3,20.8,49.7,0,0,0,,0,0,19.5,11.7,355.1,1023.7,36.1,9.9,190.5,16.6,7,,2021-03-02T06:39:15,2021-03-02T18:04:53,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-03,60.1,30.3,43.3,60.1,25,41,26.7,58.3,0,0,0,,0,0,,9.7,207.6,1016,10.3,9.9,215.5,18.6,8,,2021-03-03T06:37:50,2021-03-03T18:05:52,0.65,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-04,60.5,36.9,47.9,60.5,33.3,46.3,27.1,46.9,0,0,0,,0,0,27.1,17.4,335.6,1013.2,16.6,9.9,208.6,18,7,,2021-03-04T06:36:25,2021-03-04T18:06:51,0.69,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-05,47.6,29,38.4,41.7,21.1,32,12.2,35.5,0,0,0,,0,0,31.1,18,336.6,1018.7,5.3,9.9,222.1,19.2,8,,2021-03-05T06:34:59,2021-03-05T18:07:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-06,51.8,26,39.5,51.8,26,37.3,15.3,40.7,0,0,0,,0,0,23.7,15.2,291.1,1021.6,23,9.9,221.6,19.2,8,,2021-03-06T06:33:33,2021-03-06T18:08:48,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775,72028503734"
richmond,2021-03-07,48.5,26.4,36.9,44.5,20.6,34.2,19,52.2,0,0,0,,0,0,20.8,12.4,349.2,1027.6,4.1,9.9,223.4,19.3,8,,2021-03-07T06:32:07,2021-03-07T18:09:45,0.8,Clear,Clear conditions throughout the day.,clear-day,"KRIC,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-08,56.7,25.1,40.1,56.7,25.1,39.6,18.3,47.5,0,0,0,,0,0,,10.5,276.4,1032.2,11.7,9.9,227.7,19.8,8,,2021-03-08T06:30:39,2021-03-08T18:10:43,0.83,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-09,70.8,31.4,51,70.8,31.4,50.8,25.1,41.4,0,0,0,,0,0,20.8,9.9,224.7,1030.2,34.3,9.9,210.8,18.2,8,,2021-03-09T06:29:12,2021-03-09T18:11:40,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-03-10,75.1,36.7,57.2,75.1,34.2,57.1,30,41.7,0,0,0,,0,0,20.8,13.1,172.5,1029.4,35.9,9.9,224.3,19.5,8,,2021-03-10T06:27:44,2021-03-10T18:12:38,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-11,78,48.6,62.7,78,45,62.2,36.1,39,0,0,0,,0,0,32.1,25.4,207.2,1026.2,25.3,9.9,221.7,19,8,,2021-03-11T06:26:15,2021-03-11T18:13:35,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-12,72.4,56.1,63.2,72.4,56.1,63.2,47.5,57,0,0,0,,0,0,21.9,12.6,241.8,1022.6,49.8,9.9,86.4,7.6,4,,2021-03-12T06:24:47,2021-03-12T18:14:31,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-13,62.3,46,54.3,62.3,42.2,53.8,28.1,39.6,0,0,0,,0,0,,11.2,358.4,1025,51.8,9.9,153.2,13.4,6,,2021-03-13T06:23:17,2021-03-13T18:15:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-14,64.5,32.6,51.1,64.5,32.6,50.9,25.7,44,0,0,0,,0,0,26.5,14.6,293.1,1020.5,45.6,9.9,195.5,16.1,8,,2021-03-14T07:21:48,2021-03-14T19:16:24,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2021-03-15,52.2,36.1,44.7,52.2,30.2,40.9,10,25.3,0.013,100,4.17,rain,0,0,27,16.3,11.3,1027.5,64.1,9.9,197,17,8,,2021-03-15T07:20:18,2021-03-15T19:17:20,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-16,42,34.7,39.1,42,29.9,35.7,36.6,91,0.138,100,20.83,"rain,snow",0,0,,7.4,127.1,1023.3,99.9,7.5,40.1,3.4,1,,2021-03-16T07:18:48,2021-03-16T19:18:16,0.11,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-17,52.2,41.7,46.4,52.2,37.9,44.6,43.6,90.2,0,0,0,,0,0,,7.6,19,1020.1,100,5.7,68.6,5.9,2,,2021-03-17T07:17:18,2021-03-17T19:19:11,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-18,56.6,47.8,51.6,56.6,42.7,50.2,50.8,97,0.76,100,66.67,rain,0,0,,11.7,131.3,1011.1,100,3.4,33,2.8,1,,2021-03-18T07:15:48,2021-03-18T19:20:07,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-19,53.5,36.6,44.7,53.5,28.5,39.6,32.7,67.3,0.359,100,41.67,rain,0,0,32.9,19.6,23.6,1018.5,59.6,8.4,171.1,14.7,8,,2021-03-19T07:14:17,2021-03-19T19:21:02,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-20,54.3,29.9,41.6,54.3,24,38.6,22.8,50.1,0,0,0,,0,0,19.7,12.1,36,1033.8,28.8,9.9,247.2,21.3,8,,2021-03-20T07:12:47,2021-03-20T19:21:57,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,C7979,72308493775"
richmond,2021-03-21,64.3,32.2,46.8,64.3,28.4,45.6,26.4,50.7,0,0,0,,0,0,17.2,11.5,52.7,1032.7,24.8,9.9,259.9,22.5,8,,2021-03-21T07:11:16,2021-03-21T19:22:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,K7W4,KOFP,72308493775"
richmond,2021-03-22,66.5,36.9,50.9,66.5,33,49.2,38.1,63.9,0,0,0,,0,0,24.5,13.6,40.5,1026.5,18.9,9.9,228.8,19.7,8,,2021-03-22T07:09:45,2021-03-22T19:23:47,0.3,Clear,Clear conditions throughout the day.,clear-day,"KPTB,KRIC,KFCI,F2053,72401493714,72401013740,F0267,KW96,K7W4,KOFP,72308493775"
richmond,2021-03-23,66.1,45.8,55.9,66.1,41.8,54.8,46,70.3,0.008,100,4.17,rain,0,0,20.8,13.4,51.4,1022.3,74.7,9.6,109.4,9.5,5,,2021-03-23T07:08:15,2021-03-23T19:24:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C0630,KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,72308493775"
richmond,2021-03-24,59.8,53.2,56.1,59.8,53.2,56.1,54.9,95.8,0.972,100,66.67,rain,0,0,,10.2,344.7,1016.9,97.9,5.5,55.6,4.9,2,,2021-03-24T07:06:44,2021-03-24T19:25:37,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2021-03-25,74.2,49.5,62.3,74.2,47.6,62.2,56.7,83.5,0.003,100,4.17,rain,0,0,19.7,11.9,187.9,1017.5,68.9,6.3,145.3,12.8,6,,2021-03-25T07:05:13,2021-03-25T19:26:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KRIC,KFCI,F2053,72401493714,72401013740,KW96,KOFP,C7979,72308493775"
